event_name,event_date,event_location,event_details_url,weight_class,fight_stats_page_url,header_fighter_a_name,header_fighter_a_nickname,header_fighter_a_outcome,header_fighter_b_name,header_fighter_b_nickname,header_fighter_b_outcome,header_winner_name,header_round_detailed,header_time_detailed,header_time_format_detailed,header_referee_detailed,header_finish_details_detailed,fighter_a_per_round_totals_json,fighter_a_per_round_sig_strikes_json,fighter_a_kd,fighter_a_sig_str_landed,fighter_a_sig_str_attempted,fighter_a_sig_str_pct,fighter_a_total_str_landed,fighter_a_total_str_attempted,fighter_a_td_landed,fighter_a_td_attempted,fighter_a_td_pct,fighter_a_sub_att,fighter_a_rev,fighter_a_ctrl_time_seconds,fighter_a_sig_strikes_head_landed,fighter_a_sig_strikes_head_attempted,fighter_a_sig_strikes_body_landed,fighter_a_sig_strikes_body_attempted,fighter_a_sig_strikes_leg_landed,fighter_a_sig_strikes_leg_attempted,fighter_a_sig_strikes_distance_landed,fighter_a_sig_strikes_distance_attempted,fighter_a_sig_strikes_clinch_landed,fighter_a_sig_strikes_clinch_attempted,fighter_a_sig_strikes_ground_landed,fighter_a_sig_strikes_ground_attempted,fighter_b_per_round_totals_json,fighter_b_per_round_sig_strikes_json,fighter_b_kd,fighter_b_sig_str_landed,fighter_b_sig_str_attempted,fighter_b_sig_str_pct,fighter_b_total_str_landed,fighter_b_total_str_attempted,fighter_b_td_landed,fighter_b_td_attempted,fighter_b_td_pct,fighter_b_sub_att,fighter_b_rev,fighter_b_ctrl_time_seconds,fighter_b_sig_strikes_head_landed,fighter_b_sig_strikes_head_attempted,fighter_b_sig_strikes_body_landed,fighter_b_sig_strikes_body_attempted,fighter_b_sig_strikes_leg_landed,fighter_b_sig_strikes_leg_attempted,fighter_b_sig_strikes_distance_landed,fighter_b_sig_strikes_distance_attempted,fighter_b_sig_strikes_clinch_landed,fighter_b_sig_strikes_clinch_attempted,fighter_b_sig_strikes_ground_landed,fighter_b_sig_strikes_ground_attempted,event_date_iso,FightID_generated
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Light Heavyweight,http://ufcstats.com/fight-details/7cdda45e7d52bf40,Thiago Santos,"""Marreta""",W,Eryk Anders,"""Ya Boi""",L,Thiago Santos,3,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,to,[],[],0,100,152,0.65,115,167,1,1,1.0,0,1,112,65,109,25,33,10,10,41,82,46,48,13,22,[],[],0,32,67,0.47,34,69,6,10,0.6,1,0,353,26,59,5,7,1,1,17,48,6,9,9,10,2018-09-22T00:00:00,7cdda45e7d52bf40
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Welterweight,http://ufcstats.com/fight-details/a409a5381f082e8f,Alex Oliveira,"""Cowboy""",W,Carlo Pedersoli Jr.,"""Semento""",L,Alex Oliveira,1,0:39,3 Rnd (5-5-5),Jerin Valel,Punch to Head In Clinch,[],[],0,7,10,0.7,10,13,0,0,0.0,0,0,5,7,9,0,1,0,0,2,4,0,0,5,6,[],[],0,2,4,0.5,2,4,0,0,0.0,0,0,0,0,2,1,1,1,1,2,4,0,0,0,0,2018-09-22T00:00:00,a409a5381f082e8f
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Light Heavyweight,http://ufcstats.com/fight-details/1669773acd404217,Sam Alvey,"""Smile'N""",L,Rogerio Nogueira,"""Minotouro""",W,Rogerio Nogueira,2,1:00,3 Rnd (5-5-5),Marc Goddard,Punch to Head In Clinch,[],[],0,34,82,0.41,34,82,0,0,0.0,0,0,0,20,67,2,2,12,13,32,79,2,3,0,0,[],[],1,26,52,0.5,26,53,0,0,0.0,0,0,3,20,44,5,7,1,1,20,42,4,7,2,3,2018-09-22T00:00:00,1669773acd404217
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Bantamweight,http://ufcstats.com/fight-details/f4187c30c311eb93,Renan Barao,"""The Baron""",L,Andre Ewell,"""Mr. Highlight""",W,Andre Ewell,3,5:00,3 Rnd (5-5-5),Fernando Portella,,[],[],0,44,101,0.43,67,124,3,5,0.6,2,0,294,23,61,12,25,9,15,26,82,2,2,16,17,[],[],1,53,123,0.43,57,128,1,1,1.0,0,0,28,41,104,11,16,1,3,52,120,0,1,1,2,2018-09-22T00:00:00,f4187c30c311eb93
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Women's Strawweight,http://ufcstats.com/fight-details/a7492cbfb9b5d4a3,Randa Markos,"""Quiet Storm""",L,Marina Rodriguez,,L,N/A,3,5:00,3 Rnd (5-5-5),Camila Albuquerque,,[],[],0,48,116,0.41,66,139,2,5,0.4,0,0,343,44,111,3,4,1,1,26,86,11,18,11,12,[],[],0,60,142,0.42,71,153,0,0,0.0,0,1,58,26,99,13,18,21,25,45,122,15,20,0,0,2018-09-22T00:00:00,a7492cbfb9b5d4a3
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Lightweight,http://ufcstats.com/fight-details/ba766bd03090dab9,Charles Oliveira,"""Do Bronxs""",W,Christos Giagos,"""The Spartan""",L,Charles Oliveira,2,3:22,3 Rnd (5-5-5),Jerin Valel,Rear Naked Choke,[],[],0,28,60,0.46,28,60,2,4,0.5,1,0,81,13,35,7,14,8,11,25,55,1,3,2,2,[],[],0,18,80,0.22,20,82,0,0,0.0,0,0,7,13,65,3,12,2,3,16,76,1,3,1,1,2018-09-22T00:00:00,ba766bd03090dab9
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Lightweight,http://ufcstats.com/fight-details/3d9398386c84109b,Francisco Trinaldo,"""Massaranduba""",W,Evan Dunham,,L,Francisco Trinaldo,2,4:10,3 Rnd (5-5-5),Marc Goddard,Knee to Body In Clinch,[],[],1,28,69,0.4,28,69,0,1,0.0,0,1,58,20,57,7,11,1,1,22,60,4,7,2,2,[],[],0,25,85,0.29,28,88,1,2,0.5,0,0,32,21,77,3,7,1,1,18,75,6,8,1,2,2018-09-22T00:00:00,3d9398386c84109b
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Light Heavyweight,http://ufcstats.com/fight-details/30eaf1650bc359b3,Luis Henrique,"""KLB""",L,Ryan Spann,"""Superman""",W,Ryan Spann,3,5:00,3 Rnd (5-5-5),Fernando Portella,,[],[],0,30,59,0.5,48,78,4,11,0.36,1,0,303,22,51,6,6,2,2,14,35,2,3,14,21,[],[],0,46,97,0.47,50,101,0,0,0.0,1,1,308,38,88,8,8,0,1,23,68,5,6,18,23,2018-09-22T00:00:00,30eaf1650bc359b3
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Heavyweight,http://ufcstats.com/fight-details/d7c7b312279104d2,Augusto Sakai,,W,Chase Sherman,"""The Vanilla Gorilla""",L,Augusto Sakai,3,4:03,3 Rnd (5-5-5),Marc Goddard,Punches to Head From Side Control,[],[],0,111,218,0.5,125,233,1,1,1.0,0,0,69,81,169,21,35,9,14,69,167,30,38,12,13,[],[],0,79,178,0.44,84,183,0,0,0.0,0,0,72,37,120,24,36,18,22,73,165,6,13,0,0,2018-09-22T00:00:00,d7c7b312279104d2
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Welterweight,http://ufcstats.com/fight-details/b509c337d181c567,Sergio Moraes,"""The Panther""",W,Ben Saunders,"""Killa B""",L,Sergio Moraes,2,4:42,3 Rnd (5-5-5),Jerin Valel,Arm Triangle From Mount,[],[],0,2,3,0.66,17,20,2,2,1.0,2,0,485,2,3,0,0,0,0,0,1,0,0,2,2,[],[],0,1,2,0.5,55,56,0,0,0.0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,2018-09-22T00:00:00,b509c337d181c567
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Women's Flyweight,http://ufcstats.com/fight-details/0c618cd41b88c558,Mayra Bueno Silva,"""Sheetara""",W,Gillian Robertson,"""The Savage""",L,Mayra Bueno Silva,1,4:55,3 Rnd (5-5-5),Camila Albuquerque,Armbar From Bottom Guard,[],[],0,11,32,0.34,12,33,0,0,0.0,1,0,14,9,30,2,2,0,0,5,22,0,1,6,9,[],[],0,11,18,0.61,17,27,1,3,0.33,0,0,162,10,17,1,1,0,0,2,8,1,1,8,9,2018-09-22T00:00:00,0c618cd41b88c558
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Middleweight,http://ufcstats.com/fight-details/c5479f20e4db357d,Thales Leites,,W,Hector Lombard,,L,Thales Leites,3,5:00,3 Rnd (5-5-5),Jerin Valel,,[],[],0,54,117,0.46,60,123,2,3,0.66,0,0,20,26,85,18,22,10,10,45,106,9,11,0,0,[],[],0,46,80,0.57,62,98,0,0,0.0,0,0,93,16,40,3,4,27,36,42,74,4,6,0,0,2018-09-22T00:00:00,c5479f20e4db357d
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Welterweight,http://ufcstats.com/fight-details/1c6d3ef6beb9966e,Elizeu Zaleski dos Santos,"""Capoeira""",W,Luigi Vendramini,"""The Italian Stallion""",L,Elizeu Zaleski dos Santos,2,1:20,3 Rnd (5-5-5),Fernando Portella,Flying Knee Head,[],[],1,15,32,0.46,15,32,0,0,0.0,0,0,8,8,24,2,3,5,5,9,24,3,4,3,4,[],[],0,4,17,0.23,7,21,0,5,0.0,1,0,161,1,11,2,3,1,3,4,17,0,0,0,0,2018-09-22T00:00:00,1c6d3ef6beb9966e
UFC Fight Night: Marreta vs. Anders,"September 22, 2018","Sao Paulo, Sao Paulo, Brazil",http://ufcstats.com/event-details/852454c572675334,Women's Strawweight,http://ufcstats.com/fight-details/37ff18106c6e38fc,Livinha Souza,"""The Brazilian Gangsta""",W,Alex Chambers,"""Astro Girl""",L,Livinha Souza,1,1:21,3 Rnd (5-5-5),Camila Albuquerque,Guillotine Choke From Mount,[],[],0,10,18,0.55,10,18,1,1,1.0,1,0,39,7,14,1,1,2,3,6,9,2,5,2,4,[],[],0,4,9,0.44,4,9,0,0,0.0,0,0,0,4,9,0,0,0,0,3,7,1,2,0,0,2018-09-22T00:00:00,37ff18106c6e38fc
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Lightweight,http://ufcstats.com/fight-details/bd1fc4ff619f4e61,Eddie Alvarez,,L,Dustin Poirier,"""The Diamond""",W,Dustin Poirier,2,4:05,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head At Distance,[],[],0,26,76,0.34,35,88,0,3,0.0,1,0,148,10,53,10,15,6,8,21,67,1,3,4,6,[],[],1,54,115,0.46,76,138,0,0,0.0,2,0,5,44,101,4,6,6,8,47,108,7,7,0,0,2018-07-28T00:00:00,bd1fc4ff619f4e61
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Featherweight,http://ufcstats.com/fight-details/6b47093b62155478,Jose Aldo,,W,Jeremy Stephens,"""Lil' Heathen""",L,Jose Aldo,1,4:19,3 Rnd (5-5-5),Yves Lavigne,Punches to Body At Distance,[],[],1,29,63,0.46,29,63,0,0,0.0,0,0,24,21,55,3,3,5,5,16,41,1,1,12,21,[],[],0,20,60,0.33,20,60,0,0,0.0,0,0,0,16,55,2,3,2,2,16,52,4,8,0,0,2018-07-28T00:00:00,6b47093b62155478
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Women's Strawweight,http://ufcstats.com/fight-details/0b2ae6c368369d1b,Joanna Jedrzejczyk,,W,Tecia Pennington,"""Tiny Tornado""",L,Joanna Jedrzejczyk,3,5:00,3 Rnd (5-5-5),Keith Peterson,,[],[],0,62,166,0.37,81,185,0,0,0.0,0,0,135,21,113,27,38,14,15,40,134,22,32,0,0,[],[],0,33,78,0.42,54,100,0,10,0.0,0,0,283,11,44,2,2,20,32,29,73,4,5,0,0,2018-07-28T00:00:00,0b2ae6c368369d1b
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Lightweight,http://ufcstats.com/fight-details/ef2c7bfced561374,Alexander Hernandez,"""The Great Ape""",W,Olivier Aubin-Mercier,"""The Canadian Gangster""",L,Alexander Hernandez,3,5:00,3 Rnd (5-5-5),,,[],[],0,39,81,0.48,86,137,4,10,0.4,0,1,431,24,55,15,24,0,2,10,37,17,25,12,19,[],[],0,19,32,0.59,37,50,2,6,0.33,1,0,235,8,18,9,11,2,3,9,21,9,10,1,1,2018-07-28T00:00:00,ef2c7bfced561374
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Welterweight,http://ufcstats.com/fight-details/77be83973766e104,Jordan Mein,"""Young Gun""",W,Alex Morono,"""The Great White""",L,Jordan Mein,3,5:00,3 Rnd (5-5-5),Keith Peterson,,[],[],0,14,38,0.36,27,53,3,4,0.75,0,1,543,9,32,3,3,2,3,6,26,0,0,8,12,[],[],0,20,67,0.29,58,108,0,0,0.0,1,0,106,15,59,3,5,2,3,16,57,0,0,4,10,2018-07-28T00:00:00,77be83973766e104
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Featherweight,http://ufcstats.com/fight-details/11c851a73ffb55ba,Hakeem Dawodu,"""Mean""",W,Austin Arnett,,L,Hakeem Dawodu,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,[],[],0,75,170,0.44,80,176,0,1,0.0,0,0,46,28,108,8,18,39,44,70,159,5,11,0,0,[],[],0,23,68,0.33,23,68,0,4,0.0,0,0,0,22,67,1,1,0,0,22,67,1,1,0,0,2018-07-28T00:00:00,11c851a73ffb55ba
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Lightweight,http://ufcstats.com/fight-details/e54c16d867875738,Kajan Johnson,"""Ragin'""",L,Islam Makhachev,,W,Islam Makhachev,1,4:43,3 Rnd (5-5-5),Andy Social,Armbar From Mount,[],[],0,7,17,0.41,7,17,0,0,0.0,0,0,0,0,6,3,5,4,6,7,17,0,0,0,0,[],[],0,7,18,0.38,14,26,1,1,1.0,1,0,88,6,17,1,1,0,0,1,9,0,0,6,9,2018-07-28T00:00:00,e54c16d867875738
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Light Heavyweight,http://ufcstats.com/fight-details/95f37dc43e808ebf,Gadzhimurad Antigulov,,L,Ion Cutelaba,"""The Hulk""",W,Ion Cutelaba,1,4:25,3 Rnd (5-5-5),Marc Goddard,Elbows to Head In Clinch,[],[],0,12,18,0.66,16,22,3,8,0.37,0,0,201,8,14,3,3,1,1,0,2,9,10,3,6,[],[],0,40,46,0.86,40,46,0,0,0.0,0,0,28,27,31,13,15,0,0,2,4,38,42,0,0,2018-07-28T00:00:00,95f37dc43e808ebf
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Lightweight,http://ufcstats.com/fight-details/3249bbbb7ce837ef,John Makdessi,"""The Bull""",W,Ross Pearson,"""The Real Deal""",L,John Makdessi,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,[],[],0,131,261,0.5,134,265,0,0,0.0,0,0,0,99,211,13,25,19,25,120,244,11,17,0,0,[],[],0,79,224,0.35,81,226,0,2,0.0,0,0,18,51,182,9,15,19,27,79,223,0,1,0,0,2018-07-28T00:00:00,3249bbbb7ce837ef
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Women's Flyweight,http://ufcstats.com/fight-details/c4253cb471013765,Alexis Davis,,L,Katlyn Cerminara,"""Blonde Fighter""",W,Katlyn Cerminara,3,5:00,3 Rnd (5-5-5),Andy Social,,[],[],0,70,201,0.34,77,208,1,2,0.5,0,0,19,24,141,10,17,36,43,66,196,4,5,0,0,[],[],0,62,202,0.3,62,202,0,0,0.0,0,0,0,50,188,9,11,3,3,61,201,1,1,0,0,2018-07-28T00:00:00,c4253cb471013765
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Flyweight,http://ufcstats.com/fight-details/09ab925c4cfe0cc5,Dustin Ortiz,,W,Matheus Nicolau,,L,Dustin Ortiz,1,3:49,3 Rnd (5-5-5),Keith Peterson,Kick to Head At Distance,[],[],1,8,43,0.18,8,43,0,0,0.0,0,0,4,6,37,0,2,2,4,5,36,0,0,3,7,[],[],0,7,16,0.43,7,16,0,0,0.0,0,0,0,2,8,2,5,3,3,7,16,0,0,0,0,2018-07-28T00:00:00,09ab925c4cfe0cc5
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Women's Strawweight,http://ufcstats.com/fight-details/d441715577c5934c,Randa Markos,"""Quiet Storm""",L,Nina Nunes,,W,Nina Nunes,3,5:00,3 Rnd (5-5-5),Yves Lavigne,,[],[],0,23,72,0.31,30,79,1,11,0.09,0,0,297,20,68,2,2,1,2,17,61,0,0,6,11,[],[],0,49,118,0.41,56,127,0,0,0.0,0,0,33,20,84,6,10,23,24,44,107,1,4,4,7,2018-07-28T00:00:00,d441715577c5934c
UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",http://ufcstats.com/event-details/322a56923b396b4d,Lightweight,http://ufcstats.com/fight-details/62f564662f33692d,Devin Powell,,W,Alvaro Herrera Mendoza,"""Chango""",L,Devin Powell,1,1:52,3 Rnd (5-5-5),Marc Goddard,Kicks to Body At Distance,[],[],1,12,26,0.46,12,26,0,1,0.0,0,0,11,3,14,5,7,4,5,10,24,0,0,2,2,[],[],0,7,23,0.3,7,23,0,0,0.0,0,0,10,3,19,4,4,0,0,6,22,0,0,1,1,2018-07-28T00:00:00,62f564662f33692d
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Light Heavyweight,http://ufcstats.com/fight-details/62389e8fb68f93a4,Mauricio Rua,"""Shogun""",L,Anthony Smith,"""Lionheart""",W,Anthony Smith,1,1:29,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head At Distance,[],[],0,4,12,0.33,4,12,0,0,0.0,0,0,0,0,7,1,1,3,4,4,12,0,0,0,0,[],[],1,23,31,0.74,23,31,0,0,0.0,0,0,1,21,29,0,0,2,2,23,31,0,0,0,0,2018-07-22T00:00:00,62389e8fb68f93a4
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Light Heavyweight,http://ufcstats.com/fight-details/e0e19f79019d63d2,Glover Teixeira,,L,Corey Anderson,"""Overtime""",W,Corey Anderson,3,5:00,3 Rnd (5-5-5),Leon Roberts,,[],[],0,20,46,0.43,27,54,0,4,0.0,1,0,40,15,39,5,7,0,0,17,42,1,2,2,2,[],[],0,48,97,0.49,88,140,7,19,0.36,0,0,448,39,87,8,9,1,1,31,69,5,16,12,12,2018-07-22T00:00:00,e0e19f79019d63d2
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Middleweight,http://ufcstats.com/fight-details/20bbf7e139c73e8d,Vitor Miranda,"""Lex Luthor""",L,Abu Azaitar,"""Captain Morocco""",W,Abu Azaitar,3,5:00,3 Rnd (5-5-5),Kevin Sataki,,[],[],0,19,45,0.42,63,91,3,4,0.75,1,1,297,10,32,3,6,6,7,12,34,3,3,4,8,[],[],0,48,128,0.37,135,226,1,1,1.0,0,1,198,33,109,11,15,4,4,30,104,5,8,13,16,2018-07-22T00:00:00,20bbf7e139c73e8d
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Heavyweight,http://ufcstats.com/fight-details/8784ae31153178cd,Marcin Tybura,"""Tybur""",W,Stefan Struve,"""Skyscraper""",L,Marcin Tybura,3,5:00,3 Rnd (5-5-5),Marc Goddard,,[],[],0,41,68,0.6,87,123,5,7,0.71,0,0,463,17,37,10,14,14,17,19,42,0,0,22,26,[],[],0,31,78,0.39,33,81,0,0,0.0,0,0,5,20,64,3,5,8,9,27,73,3,3,1,2,2018-07-22T00:00:00,8784ae31153178cd
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Welterweight,http://ufcstats.com/fight-details/23e03d226eb7af80,Danny Roberts,"""Hot Chocolate""",W,David Zawada,"""Sagat""",L,Danny Roberts,3,5:00,3 Rnd (5-5-5),Leon Roberts,,[],[],0,45,87,0.51,68,117,0,2,0.0,1,0,526,32,73,6,6,7,8,14,45,1,1,30,41,[],[],0,33,64,0.51,63,99,2,5,0.4,5,1,162,21,51,10,11,2,2,18,48,10,11,5,5,2018-07-22T00:00:00,23e03d226eb7af80
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Lightweight,http://ufcstats.com/fight-details/4f16ef3e707447a0,Nasrat Haqparast,,W,Marc Diakiese,"""Bonecrusher""",L,Nasrat Haqparast,3,5:00,3 Rnd (5-5-5),Tomasz Bronder,,[],[],1,93,198,0.46,102,208,0,2,0.0,0,0,34,79,180,7,11,7,7,75,170,10,11,8,17,[],[],0,50,220,0.22,50,220,0,4,0.0,0,0,0,28,194,20,24,2,2,49,218,1,2,0,0,2018-07-22T00:00:00,4f16ef3e707447a0
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Lightweight,http://ufcstats.com/fight-details/3ce7f58911773a56,Nick Hein,"""Sergeant""",L,Damir Hadzovic,"""The Bosnian Bomber""",W,Damir Hadzovic,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,[],[],0,43,198,0.21,43,198,0,0,0.0,0,0,0,32,182,8,12,3,4,43,198,0,0,0,0,[],[],1,71,155,0.45,71,155,0,0,0.0,0,0,7,48,127,12,17,11,11,68,152,2,2,1,1,2018-07-22T00:00:00,3ce7f58911773a56
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Welterweight,http://ufcstats.com/fight-details/e8190df7465ba2df,Emil Meek,"""Valhalla""",L,Bartosz Fabinski,"""The Butcher""",W,Bartosz Fabinski,3,5:00,3 Rnd (5-5-5),Kevin Sataki,,[],[],0,21,65,0.32,69,115,0,0,0.0,1,0,13,20,60,1,5,0,0,14,56,3,5,4,4,[],[],0,35,48,0.72,72,91,6,9,0.66,0,0,784,28,40,4,5,3,3,12,19,3,4,20,25,2018-07-22T00:00:00,e8190df7465ba2df
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Featherweight,http://ufcstats.com/fight-details/b71192c8fe23078c,Khalid Taha,"""The Warrior""",L,Nad Narimani,"""Smiler""",W,Nad Narimani,3,5:00,3 Rnd (5-5-5),Marc Goddard,,[],[],0,32,57,0.56,59,91,0,0,0.0,0,2,35,24,44,3,6,5,7,21,41,7,11,4,5,[],[],0,45,69,0.65,67,97,6,11,0.54,0,0,605,37,56,5,10,3,3,14,32,5,7,26,30,2018-07-22T00:00:00,b71192c8fe23078c
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Light Heavyweight,http://ufcstats.com/fight-details/afb0d61f22e85d90,Justin Ledet,"""El Blanco""",L,Aleksandar Rakic,"""Rocket""",W,Aleksandar Rakic,3,5:00,3 Rnd (5-5-5),Leon Roberts,,[],[],0,12,26,0.46,28,42,0,1,0.0,0,0,0,12,24,0,0,0,2,12,26,0,0,0,0,[],[],1,104,144,0.72,263,317,3,4,0.75,0,0,740,88,122,5,5,11,17,24,42,2,4,78,98,2018-07-22T00:00:00,afb0d61f22e85d90
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Bantamweight,http://ufcstats.com/fight-details/110a49a43aafe044,Davey Grant,"""Dangerous""",L,Manny Bermudez,"""The Bermudez Triangle""",W,Manny Bermudez,1,0:59,3 Rnd (5-5-5),Tomaz Bendy,Triangle Choke On Ground,[],[],0,4,6,0.66,4,6,0,0,0.0,0,0,17,1,2,0,1,3,3,4,6,0,0,0,0,[],[],1,3,5,0.6,3,5,0,0,0.0,2,0,21,3,5,0,0,0,0,2,4,0,0,1,1,2018-07-22T00:00:00,110a49a43aafe044
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Light Heavyweight,http://ufcstats.com/fight-details/981ed463bf5d91a8,Jeremy Kimball,,L,Darko Stosic,,W,Darko Stosic,1,3:13,3 Rnd (5-5-5),Rich Mitchell,Elbows to Head On Ground,[],[],0,4,16,0.25,4,16,0,1,0.0,0,0,0,1,13,0,0,3,3,4,16,0,0,0,0,[],[],0,9,16,0.56,9,17,0,0,0.0,0,0,12,8,12,0,2,1,2,1,5,0,0,8,11,2018-07-22T00:00:00,981ed463bf5d91a8
UFC Fight Night: Shogun vs. Smith,"July 22, 2018","Hamburg, Hamburg, Germany",http://ufcstats.com/event-details/4f732e58ed907eff,Bantamweight,http://ufcstats.com/fight-details/43af04881587abbc,Damian Stasiak,"""Webster""",L,Pingyuan Liu,,W,Pingyuan Liu,3,5:00,3 Rnd (5-5-5),Kevin Sataki,,[],[],0,24,49,0.48,30,55,3,8,0.37,0,0,377,11,29,7,11,6,9,14,37,4,4,6,8,[],[],0,32,77,0.41,59,106,1,1,1.0,2,1,120,21,64,8,10,3,3,18,58,5,7,9,12,2018-07-22T00:00:00,43af04881587abbc
